date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:21:31	182/182	---M--	200	added ('OK')	text/plain	etag:W/%2201bc31366f0441e2776e936de1a0a702%22	https://www.peinture-delemer.fr/robots.txt		(from )
21:21:31	94691/94691	---M-Z	200	added ('OK')	text/html	etag:W/%226844684efb78c72005740db85dca10cd%22	https://www.peinture-delemer.fr/	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/index.html	(from )
21:21:31	1252/1252	---M--	200	added ('OK')	image/png	date:Thu,%2016%20May%202024%2014:49:57%20GMT	https://files.sbcdnsb.com/images/brand/1726143692/1/default_favicon/favicon1.png	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/brand/1726143692/1/default_favicon/favicon1.png_;%20filename_=UTF-8''favicon1.png	(from https://www.peinture-delemer.fr/)
21:21:32	97685/97685	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202019%2002:13:50%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1547979483/415707/1000/cf6e87bbff04e677824520180126-3305350-1pmmxlx.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1547979483/415707/1000/version_1000_cf6e87bbff04e677824520180126-3305350-1pmmxlx.jpeg_;%20filename_=UTF-8''version_1000_cf6e87bbff04e677	(from https://www.peinture-delemer.fr/)
21:21:32	129337/129337	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Jan%202019%2014:50:41%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1547979483/415707/1200/cf6e87bbff04e677824520180126-3305350-1pmmxlx.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1547979483/415707/1200/version_1200_cf6e87bbff04e677824520180126-3305350-1pmmxlx.jpeg_;%20filename_=UTF-8''version_1200_cf6e87bbff04e677	(from https://www.peinture-delemer.fr/)
21:21:32	206570/206570	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Apr%202022%2021:33:20%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1547979483/415707/2000/cf6e87bbff04e677824520180126-3305350-1pmmxlx.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1547979483/415707/2000/cf6e87bbff04e677824520180126-3305350-1pmmxlx.jpeg_;%20filename_=UTF-8''cf6e87bbff04e677824520180126-3305350-1pmmx	(from https://www.peinture-delemer.fr/)
21:21:33	83647/83647	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Sep%202024%2015:34:55%20GMT	https://assets.sbcdnsb.com/assets/application-7ba6ec6d06f4b604c915814be23440d20498df8a564a5d4c0cc768a8e24d3475.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/application-7ba6ec6d06f4b604c915814be23440d20498df8a564a5d4c0cc768a8e24d3475.css	(from https://www.peinture-delemer.fr/)
21:21:33	400921/400921	---M-Z	200	added ('OK')	text/css	date:Thu,%2026%20Sep%202024%2012:40:01%20GMT	https://assets.sbcdnsb.com/assets/app_visitor-82cec6d547a29be4f7bdee865ce0db9ba6638ba8c2904446188e968aea4cd72b.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/app_visitor-82cec6d547a29be4f7bdee865ce0db9ba6638ba8c2904446188e968aea4cd72b.css	(from https://www.peinture-delemer.fr/)
21:21:33	7902/7902	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jul%202024%2012:31:07%20GMT	https://assets.sbcdnsb.com/assets/tool/visitor/elements/manifests/partner-2fe1cb830f810b883611c4a9a920bc7b0f81d0d31e2cae15a5e3a614fe69b810.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/tool/visitor/elements/manifests/partner-2fe1cb830f810b883611c4a9a920bc7b0f81d0d31e2cae15a5e3a614fe69b810.css	(from https://www.peinture-delemer.fr/)
21:21:33	20597/20597	---M-Z	200	added ('OK')	text/css	date:Fri,%2012%20Jul%202024%2012:50:20%20GMT	https://assets.sbcdnsb.com/assets/tool/visitor/elements/manifests/review_display-a5697af51fbc77f2feb147794e20cede8fd19295c7488d2698bd8a68199c3a51.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/tool/visitor/elements/manifests/review_display-a5697af51fbc77f2feb147794e20cede8fd19295c7488d2698bd8a68199c3a51.css	(from https://www.peinture-delemer.fr/)
21:21:34	14563/14563	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Sep%202024%2017:15:05%20GMT	https://assets.sbcdnsb.com/assets/themes/desktop/10/css/visitor-2eb3a6dfcea0031c6c891e7e40cd85068451f0a331d41d53e06e1e7e7c4f6df3.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/themes/desktop/10/css/visitor-2eb3a6dfcea0031c6c891e7e40cd85068451f0a331d41d53e06e1e7e7c4f6df3.css	(from https://www.peinture-delemer.fr/)
21:21:34	4333/4333	---M-Z	200	added ('OK')	text/css	date:Thu,%2026%20Sep%202024%2012:40:01%20GMT	https://assets.sbcdnsb.com/assets/themes/mobile/0/css/visitor-932a571d65b35bf7b1124991b7041c7dae19fb12eac3e20ed6a1391c5fe1f749.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/themes/mobile/0/css/visitor-932a571d65b35bf7b1124991b7041c7dae19fb12eac3e20ed6a1391c5fe1f749.css	(from https://www.peinture-delemer.fr/)
21:21:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:34%20GMT	http://www.peinture-delemer.fr/site/-Hj9i2vA5KTVqHkukb0vlA/styles/1727106201/dynamic-styles.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/site/-Hj9i2vA5KTVqHkukb0vlA/styles/1727106201/dynamic-styles.a.delayed	(from https://www.peinture-delemer.fr/)
21:21:34	54011/54011	---M-Z	200	added ('OK')	text/css	etag:W/%2277c21b6884bde5c95ac2b18fe337bfe8%22	https://www.peinture-delemer.fr/site/-Hj9i2vA5KTVqHkukb0vlA/styles/1727106201/dynamic-styles.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/site/-Hj9i2vA5KTVqHkukb0vlA/styles/1727106201/dynamic-styles.css	(from https://www.peinture-delemer.fr/)
21:21:35	159/159	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:35%20GMT	http://www.peinture-delemer.fr/styles/pages/186629/1712684021/containers-specific-styles.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/styles/pages/186629/1712684021/containers-specific-styles.css	(from https://www.peinture-delemer.fr/)
21:21:35	4076/4076	---M-Z	200	added ('OK')	text/css	etag:W/%22695a4fe52d974778f0ed7d004355b31b%22	https://www.peinture-delemer.fr/styles/pages/186629/1712684021/containers-specific-styles.css	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/styles/pages/186629/1712684021/1_containers_specific_style_1652895562_1712684021.css_;%20filename_=UTF-8''1_containers_specific_style_1652895562_1712684021.css	(from https://www.peinture-delemer.fr/)
21:21:36	126/126	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:35%20GMT	http://www.peinture-delemer.fr/peinture-peintre-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/peinture-peintre-rouen-76000.f.delayed	(from https://www.peinture-delemer.fr/)
21:21:36	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.google-analytics.com/analytics.js	(from https://www.peinture-delemer.fr/)
21:21:36	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:36%20GMT	http://www.peinture-delemer.fr/pose-revetements-sol-parquet-moquette-lino-pvc-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-sol-parquet-moquette-lino-pvc-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:37	87725/87725	---M-Z	200	added ('OK')	text/html	etag:W/%22e85f2a19adddc261fa887d981b8be8df%22	https://www.peinture-delemer.fr/peinture-peintre-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/peinture-peintre-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:37	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:37%20GMT	http://www.peinture-delemer.fr/pose-revetements-muraux-murs-peinture-papier-paint-tissu-carrelage-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-muraux-murs-peinture-papier-paint-tissu-carrelage-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:37	69211/69211	---M-Z	200	added ('OK')	text/html	etag:W/%22ed6a099cf4cbb8b2f9c3df3d7c084c94%22	https://www.peinture-delemer.fr/pose-revetements-sol-parquet-moquette-lino-pvc-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-sol-parquet-moquette-lino-pvc-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:38	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:38%20GMT	http://www.peinture-delemer.fr/pose-revetements-exterieurs-lames-terrasse-dalles-paves-briques-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-exterieurs-lames-terrasse-dalles-paves-briques-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:38	82900/82900	---M-Z	200	added ('OK')	text/html	etag:W/%228b6b041b45d668f144064cea608a3225%22	https://www.peinture-delemer.fr/pose-revetements-muraux-murs-peinture-papier-paint-tissu-carrelage-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-muraux-murs-peinture-papier-paint-tissu-carrelage-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:39	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:39%20GMT	http://www.peinture-delemer.fr/pose-revetements-interieur-revetements-sol-revetements-muraux-amenagement-reparation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-interieur-revetements-sol-revetements-muraux-amenagement-reparation-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:39	99320/99320	---M-Z	200	added ('OK')	text/html	etag:W/%226dd857c2186831076640b7c957dc5fad%22	https://www.peinture-delemer.fr/pose-revetements-exterieurs-lames-terrasse-dalles-paves-briques-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-exterieurs-lames-terrasse-dalles-paves-briques-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:39	171/171	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:39%20GMT	http://www.peinture-delemer.fr/isolation-interieure-isolation-exterieure-isolation-thermique-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/isolation-interieure-isolation-exterieure-isolation-thermique-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:39	75494/75494	---M-Z	200	added ('OK')	text/html	etag:W/%22d266aa1ee7a6b3dd988b4cc7eb1a7d7a%22	https://www.peinture-delemer.fr/pose-revetements-interieur-revetements-sol-revetements-muraux-amenagement-reparation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/pose-revetements-interieur-revetements-sol-revetements-muraux-amenagement-reparation-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:40	77148/77148	---M-Z	200	added ('OK')	text/html	etag:W/%22d59dbf9860d7c4c591c2b7847eb3ec16%22	https://www.peinture-delemer.fr/isolation-interieure-isolation-exterieure-isolation-thermique-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/isolation-interieure-isolation-exterieure-isolation-thermique-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:40	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:39%20GMT	http://www.peinture-delemer.fr/presentation-peinture-delemer-peinture-revetement-isolation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/presentation-peinture-delemer-peinture-revetement-isolation-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:40	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:40%20GMT	http://www.peinture-delemer.fr/realisations-photos-peinture-delemer-peinture-revetement-isolation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/realisations-photos-peinture-delemer-peinture-revetement-isolation-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:40	84776/84776	---M-Z	200	added ('OK')	text/html	etag:W/%223b978e7e50ecbabeca5b8d04bf7c732f%22	https://www.peinture-delemer.fr/presentation-peinture-delemer-peinture-revetement-isolation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/presentation-peinture-delemer-peinture-revetement-isolation-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:41	183133/183133	---M-Z	200	added ('OK')	text/html	etag:W/%225180ecd5c791e5b9518fd54611e17dd0%22	https://www.peinture-delemer.fr/realisations-photos-peinture-delemer-peinture-revetement-isolation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/realisations-photos-peinture-delemer-peinture-revetement-isolation-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:41	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:41%20GMT	http://www.peinture-delemer.fr/avis-temoignages-clients-peinture-delemer-peinture-revetement-isolation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/avis-temoignages-clients-peinture-delemer-peinture-revetement-isolation-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:42	67892/67892	---M-Z	200	added ('OK')	text/html	etag:W/%227814b90230ca3e1d7cebddf1754150c2%22	https://www.peinture-delemer.fr/avis-temoignages-clients-peinture-delemer-peinture-revetement-isolation-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/avis-temoignages-clients-peinture-delemer-peinture-revetement-isolation-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:42	139/139	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:42%20GMT	http://www.peinture-delemer.fr/contact-devis-gratuit-peintre-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/contact-devis-gratuit-peintre-rouen-76000	(from https://www.peinture-delemer.fr/)
21:21:43	62946/62946	---M-Z	200	added ('OK')	text/html	etag:W/%222a6efdd29a487f019d2ae9030e868cf9%22	https://www.peinture-delemer.fr/contact-devis-gratuit-peintre-rouen-76000	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/contact-devis-gratuit-peintre-rouen-76000.html	(from https://www.peinture-delemer.fr/)
21:21:43	12638/12638	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Sep%202024%2015:46:50%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1674896795/661053/100/27356380_149713739163017_828245572368754834_o20190120-2761094-6j40os.png	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1674896795/661053/100/version_100_27356380_149713739163017_828245572368754834_o20190120-2761094-6j40os.png_;%20filename_=UTF-8''version_	(from https://www.peinture-delemer.fr/)
21:21:43	39708/39708	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202018%2010:52:39%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1516963959/415689/400/7f5eb194b2b9383061a320180126-2827206-eonblb.png	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1516963959/415689/400/version_400_7f5eb194b2b9383061a320180126-2827206-eonblb.png_;%20filename_=UTF-8''version_400_7f5eb194b2b9383061a32	(from https://www.peinture-delemer.fr/)
21:21:43	64409/64409	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202018%2010:52:39%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1516963959/415690/400/5d60de289ba93ecd863220180126-3305350-c7b9r9.png	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1516963959/415690/400/version_400_5d60de289ba93ecd863220180126-3305350-c7b9r9.png_;%20filename_=UTF-8''version_400_5d60de289ba93ecd86322	(from https://www.peinture-delemer.fr/)
21:21:43	30101/30101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2013:28:54%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1667914133/2775093/400/numerisation_20221108.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1667914133/2775093/400/version_400_numerisation_20221108.jpeg_;%20filename_=UTF-8''version_400_numerisation_20221108.jpeg	(from https://www.peinture-delemer.fr/)
21:21:43	13779/13779	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2013:36:31%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1667914589/2775111/400/numerisation_20221108__2_.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1667914589/2775111/400/version_400_numerisation_20221108__2_.jpeg_;%20filename_=UTF-8''version_400_numerisation_20221108__2_.jpeg	(from https://www.peinture-delemer.fr/)
21:21:44	28244/28244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Apr%202022%2021:33:20%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1517570907/415703/2000/50912bf3a3f6f34c258920180126-2827206-mpt482.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1517570907/415703/2000/50912bf3a3f6f34c258920180126-2827206-mpt482.jpeg_;%20filename_=UTF-8''50912bf3a3f6f34c258920180126-2827206-mpt482	(from https://www.peinture-delemer.fr/)
21:21:44	326067/326067	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Apr%202022%2021:33:20%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1517570929/415705/2000/aa8fe239258a52c0bc9720180126-3305350-1r8rrhw.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1517570929/415705/2000/aa8fe239258a52c0bc9720180126-3305350-1r8rrhw.jpeg_;%20filename_=UTF-8''aa8fe239258a52c0bc9720180126-3305350-1r8rr	(from https://www.peinture-delemer.fr/)
21:21:44	45209/45209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2008:42:35%20GMT	https://files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1517570957/415693/2000/fc70310fd72843d728c720180126-2827216-1no9z4n.jpeg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/files.sbcdnsb.com/images/-Hj9i2vA5KTVqHkukb0vlA/content/1517570957/415693/2000/fc70310fd72843d728c720180126-2827216-1no9z4n.jpeg_;%20filename_=UTF-8''fc70310fd72843d728c720180126-2827216-1no9z	(from https://www.peinture-delemer.fr/)
21:21:46	110/110	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:44%20GMT	http://www.peinture-delemer.fr/plan-du-site	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/plan-du-site.2b.delayed	(from https://www.peinture-delemer.fr/)
21:21:47	58892/58892	---M-Z	200	added ('OK')	text/html	etag:W/%223e480f16a24cbf54c80c01b3eb714e1a%22	https://www.peinture-delemer.fr/plan-du-site	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/plan-du-site.html	(from https://www.peinture-delemer.fr/)
21:21:47	114/114	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Sep%202024%2019:21:46%20GMT	http://www.peinture-delemer.fr/mentions-legales	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/mentions-legales	(from https://www.peinture-delemer.fr/)
21:21:47	46798/46798	---M-Z	200	added ('OK')	text/html	etag:W/%22576f22df900d81cfa68c2fad682e1ff6%22	https://www.peinture-delemer.fr/mentions-legales	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/www.peinture-delemer.fr/mentions-legales.html	(from https://www.peinture-delemer.fr/)
21:21:47	195300/195300	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2015%20May%202024%2012:11:55%20GMT	https://assets.sbcdnsb.com/assets/app_main-39e2f9d50e29bfe4dabaa681f87074584eec7bc4f6d96d8a41cbf44fda0e4bf5.js	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/app_main-39e2f9d50e29bfe4dabaa681f87074584eec7bc4f6d96d8a41cbf44fda0e4bf5.js	(from https://www.peinture-delemer.fr/)
21:21:47	89966/89966	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2019%20Sep%202024%2016:35:33%20GMT	https://assets.sbcdnsb.com/assets/app_visitor-1e0b0edc2faf4b75280e95a34e1a73095bd42a2b085f45039b439a077dcef37d.js	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/app_visitor-1e0b0edc2faf4b75280e95a34e1a73095bd42a2b085f45039b439a077dcef37d.js	(from https://www.peinture-delemer.fr/)
21:21:47	2264/2264	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Jul%202024%2012:31:07%20GMT	https://assets.sbcdnsb.com/assets/tool/visitor/elements/components/partner-e30ad5d32f4ea6cad4c2565803bbfabbbf884262a52636380afd3271d5c5b3f6.js	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/tool/visitor/elements/components/partner-e30ad5d32f4ea6cad4c2565803bbfabbbf884262a52636380afd3271d5c5b3f6.js	(from https://www.peinture-delemer.fr/)
21:21:48	2892/2892	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2026%20Sep%202024%2012:40:01%20GMT	https://assets.sbcdnsb.com/assets/tool/visitor/elements/components/review_display-1ccc7014b2430e691682af21a0d7ab5996a14eeea3f2d1dca4993cb13d9a92f1.js	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/tool/visitor/elements/components/review_display-1ccc7014b2430e691682af21a0d7ab5996a14eeea3f2d1dca4993cb13d9a92f1.js	(from https://www.peinture-delemer.fr/)
21:21:48	2287/2287	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Aug%202024%2016:15:13%20GMT	https://assets.sbcdnsb.com/assets/themes/desktop/10/js/visitor-e05bb161bcbd3b8a23796e4e4ec610952959f40adb638e7f91f69a36938fbc2b.js	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/themes/desktop/10/js/visitor-e05bb161bcbd3b8a23796e4e4ec610952959f40adb638e7f91f69a36938fbc2b.js	(from https://www.peinture-delemer.fr/)
21:21:48	3211/3211	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Sep%202024%2007:46:42%20GMT	https://assets.sbcdnsb.com/assets/themes/mobile/0/js/visitor-a096fdafe88698d08bc9f4fd44caafd1132e6002b074c1442c114afeb59b51a0.js	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/themes/mobile/0/js/visitor-a096fdafe88698d08bc9f4fd44caafd1132e6002b074c1442c114afeb59b51a0.js	(from https://www.peinture-delemer.fr/)
21:21:49	327/327	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Feb%202023%2009:26:37%20GMT	https://assets.sbcdnsb.com/assets/commons/calendly-close-icon-77963382ab339573bb06b204699d4adf5ebbcbaaa51784f1d9f4b611723b42b0.svg	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/commons/calendly-close-icon-77963382ab339573bb06b204699d4adf5ebbcbaaa51784f1d9f4b611723b42b0.svg	(from https://assets.sbcdnsb.com/assets/application-7ba6ec6d06f4b604c915814be23440d20498df8a564a5d4c0cc768a8e24d3475.css)
21:21:49	2704/2704	---M--	200	added ('OK')	font/woff2	date:Wed,%2026%20Jun%202024%2016:15:03%20GMT	https://assets.sbcdnsb.com/assets/icons/font_awesome_lazyload/fa-02dae7ad41d9f692ecad39f9906f5832b627477de34e1620f440ddb9ae36563c.woff2	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/icons/font_awesome_lazyload/fa-02dae7ad41d9f692ecad39f9906f5832b627477de34e1620f440ddb9ae36563c.woff2	(from https://assets.sbcdnsb.com/assets/application-7ba6ec6d06f4b604c915814be23440d20498df8a564a5d4c0cc768a8e24d3475.css)
21:21:49	2974/2974	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jun%202015%2015:39:33%20GMT	https://assets.sbcdnsb.com/assets/sb_admin_framework/sb-feedback-valid-657a03234193d78c0906837f7a9a44b63882fa8a737ac9a1eea3ccabd47a953b.png	C:/Users/Tobi/Desktop/Nouveau%20dossier/sdfsfsf/assets.sbcdnsb.com/assets/sb_admin_framework/sb-feedback-valid-657a03234193d78c0906837f7a9a44b63882fa8a737ac9a1eea3ccabd47a953b.png	(from https://assets.sbcdnsb.com/assets/app_visitor-82cec6d547a29be4f7bdee865ce0db9ba6638ba8c2904446188e968aea4cd72b.css)
